RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,recipe,Unnamed: 1
812,Aloo Gobi,119,Chef Gupta,99,33,132,2024-12-18,A delicious Indian dish featuring aloo gobi.,https://example.com/aloo-gobi.jpg,Breakfast,"Indian, aloo gobi",1 cups vegetables,"ginger, beef",4.5,83,763,35,13,102,1199,99,3,16,29,2,2 servings,"Recipe for Aloo Gobi: Mix ingredients, cook for 99 minutes.",
813,Bulgogi,118,Chef Wu,34,53,87,2025-08-23,A delicious Korean dish featuring bulgogi.,https://example.com/bulgogi.jpg,Snack,"Korean, bulgogi",3 cups vegetables,"onion, beef",4.5,350,243,21,7,63,546,59,13,25,13,2,2 servings,"Recipe for Bulgogi: Mix ingredients, cook for 34 minutes.",
814,Tteokbokki,120,Chef Jung,54,59,113,2025-01-08,A delicious Korean dish featuring tteokbokki.,https://example.com/tteokbokki.jpg,Dessert,"Korean, tteokbokki",4 cups chicken,"onion, vegetables",4.4,70,218,26,20,117,823,53,11,15,26,8,8 servings,"Recipe for Tteokbokki: Mix ingredients, cook for 54 minutes.",
815,Fried Rice,119,Chef Gupta,56,28,84,2025-02-27,A delicious Chinese dish featuring fried rice.,https://example.com/fried-rice.jpg,Main Dish,"Chinese, fried rice",3 cups spices,"tomato, tofu",4.7,288,301,12,10,131,815,49,10,29,31,6,6 servings,"Recipe for Fried Rice: Mix ingredients, cook for 56 minutes.",
816,Kung Pao Chicken,108,Chef Lee,92,19,111,2025-01-08,A delicious Chinese dish featuring kung pao chicken.,https://example.com/kung-pao-chicken.jpg,Appetizer,"Chinese, kung pao chicken",2 cups vegetables,"onion, vegetables",4.2,457,394,27,13,20,1525,98,4,11,25,4,4 servings,"Recipe for Kung Pao Chicken: Mix ingredients, cook for 92 minutes.",
817,Sushi,103,Chef Li,107,48,155,2025-06-17,A delicious Thai dish featuring sushi.,https://example.com/sushi.jpg,Main Dish,"Thai, sushi",3 cups chicken,"tomato, vegetables",4.5,173,757,33,5,135,1596,45,11,14,33,5,5 servings,"Recipe for Sushi: Mix ingredients, cook for 107 minutes.",
818,Kimchi Jjigae,105,Chef Park,25,36,61,2025-06-28,A delicious Korean dish featuring kimchi jjigae.,https://example.com/kimchi-jjigae.jpg,Appetizer,"Korean, kimchi jjigae",5 cups spices,"garlic, beef",4.4,448,570,42,14,64,1828,69,11,28,25,4,4 servings,"Recipe for Kimchi Jjigae: Mix ingredients, cook for 25 minutes.",
819,Wonton Soup,103,Chef Li,75,41,116,2025-08-02,A delicious Chinese dish featuring wonton soup.,https://example.com/wonton-soup.jpg,Breakfast,"Chinese, wonton soup",3 cups spices,"garlic, beef",4.5,484,468,12,19,111,908,99,9,9,20,4,4 servings,"Recipe for Wonton Soup: Mix ingredients, cook for 75 minutes.",
820,Nasi Goreng,108,Chef Lee,103,54,157,2025-02-20,A delicious Vietnamese dish featuring nasi goreng.,https://example.com/nasi-goreng.jpg,Main Dish,"Vietnamese, nasi goreng",3 cups spices,"tomato, vegetables",4.9,83,730,21,8,112,1891,95,12,6,25,3,3 servings,"Recipe for Nasi Goreng: Mix ingredients, cook for 103 minutes.",
821,Sweet and Sour Pork,106,Chef Wang,115,48,163,2025-08-02,A delicious Chinese dish featuring sweet and sour pork.,https://example.com/sweet-and-sour-pork.jpg,Snack,"Chinese, sweet and sour pork",1 cups chicken,"garlic, beef",4.4,257,640,46,8,77,679,81,13,22,28,5,5 servings,"Recipe for Sweet and Sour Pork: Mix ingredients, cook for 115 minutes.",
822,Spring Rolls,114,Chef Yoon,49,38,87,2025-05-29,A delicious Chinese dish featuring spring rolls.,https://example.com/spring-rolls.jpg,Soup,"Chinese, spring rolls",4 cups chicken,"onion, tofu",4.2,85,231,27,12,37,573,94,14,24,29,5,5 servings,"Recipe for Spring Rolls: Mix ingredients, cook for 49 minutes.",
823,Tempura,112,Chef Liu,79,11,90,2024-11-07,A delicious Thai dish featuring tempura.,https://example.com/tempura.jpg,Snack,"Thai, tempura",4 cups spices,"ginger, beef",4.9,191,412,36,13,20,1097,44,12,17,31,8,8 servings,"Recipe for Tempura: Mix ingredients, cook for 79 minutes.",
824,Japchae,103,Chef Li,40,25,65,2025-05-23,A delicious Korean dish featuring japchae.,https://example.com/japchae.jpg,Dessert,"Korean, japchae",1 cups spices,"tomato, chicken",4.1,456,763,29,15,85,1844,36,10,29,34,7,7 servings,"Recipe for Japchae: Mix ingredients, cook for 40 minutes.",
825,Tempura,113,Chef Patel,77,28,105,2025-07-26,A delicious Vietnamese dish featuring tempura.,https://example.com/tempura.jpg,Side Dish,"Vietnamese, tempura",1 cups spices,"tomato, beef",4.6,50,471,12,20,111,737,94,4,16,11,8,8 servings,"Recipe for Tempura: Mix ingredients, cook for 77 minutes.",
826,Wonton Soup,106,Chef Wang,97,17,114,2025-08-23,A delicious Chinese dish featuring wonton soup.,https://example.com/wonton-soup.jpg,Dessert,"Chinese, wonton soup",1 cups spices,"onion, vegetables",4.7,275,315,38,18,45,1541,40,8,28,21,6,6 servings,"Recipe for Wonton Soup: Mix ingredients, cook for 97 minutes.",
827,Pho,104,Chef Ahmed,35,22,57,2025-03-30,A delicious Japanese dish featuring pho.,https://example.com/pho.jpg,Appetizer,"Japanese, pho",5 cups spices,"ginger, beef",4.1,328,252,45,19,64,1535,34,13,24,38,8,8 servings,"Recipe for Pho: Mix ingredients, cook for 35 minutes.",
828,Pho,102,Chef Kim,11,52,63,2025-05-03,A delicious Thai dish featuring pho.,https://example.com/pho.jpg,Main Dish,"Thai, pho",3 cups rice,"tomato, tofu",4.9,268,461,24,7,41,794,56,10,7,37,3,3 servings,"Recipe for Pho: Mix ingredients, cook for 11 minutes.",
829,Satay,109,Chef Chen,32,16,48,2025-08-18,A delicious Thai dish featuring satay.,https://example.com/satay.jpg,Soup,"Thai, satay",4 cups vegetables,"onion, vegetables",4.1,410,223,39,13,60,614,32,10,13,26,6,6 servings,"Recipe for Satay: Mix ingredients, cook for 32 minutes.",
830,Kimbap,120,Chef Jung,37,7,44,2025-09-18,A delicious Korean dish featuring kimbap.,https://example.com/kimbap.jpg,Main Dish,"Korean, kimbap",1 cups vegetables,"tomato, beef",4.5,161,414,27,20,20,1988,65,9,24,12,6,6 servings,"Recipe for Kimbap: Mix ingredients, cook for 37 minutes.",
831,Wonton Soup,111,Chef Choi,75,30,105,2025-10-10,A delicious Chinese dish featuring wonton soup.,https://example.com/wonton-soup.jpg,Main Dish,"Chinese, wonton soup",3 cups spices,"garlic, tofu",4.6,271,317,38,11,131,1284,96,13,11,21,2,2 servings,"Recipe for Wonton Soup: Mix ingredients, cook for 75 minutes.",
832,Spring Rolls,105,Chef Park,76,45,121,2025-03-05,A delicious Chinese dish featuring spring rolls.,https://example.com/spring-rolls.jpg,Breakfast,"Chinese, spring rolls",3 cups spices,"garlic, tofu",4.9,190,359,21,13,58,700,77,8,26,24,2,2 servings,"Recipe for Spring Rolls: Mix ingredients, cook for 76 minutes.",
833,Wonton Soup,115,Chef Zhang,79,45,124,2025-02-04,A delicious Chinese dish featuring wonton soup.,https://example.com/wonton-soup.jpg,Appetizer,"Chinese, wonton soup",2 cups vegetables,"onion, vegetables",4.4,188,796,34,15,42,1851,61,10,27,10,8,8 servings,"Recipe for Wonton Soup: Mix ingredients, cook for 79 minutes.",
834,Fried Rice,104,Chef Ahmed,112,17,129,2024-12-12,A delicious Chinese dish featuring fried rice.,https://example.com/fried-rice.jpg,Main Dish,"Chinese, fried rice",5 cups vegetables,"garlic, chicken",4.8,291,673,25,20,28,515,51,4,6,33,3,3 servings,"Recipe for Fried Rice: Mix ingredients, cook for 112 minutes.",
835,Ramen,109,Chef Chen,86,53,139,2024-12-12,A delicious Vietnamese dish featuring ramen.,https://example.com/ramen.jpg,Snack,"Vietnamese, ramen",1 cups chicken,"ginger, vegetables",4.8,91,458,41,20,54,1006,73,10,23,21,8,8 servings,"Recipe for Ramen: Mix ingredients, cook for 86 minutes.",
836,Tempura,120,Chef Jung,108,54,162,2025-08-28,A delicious Japanese dish featuring tempura.,https://example.com/tempura.jpg,Main Dish,"Japanese, tempura",5 cups vegetables,"tomato, vegetables",4.7,88,469,13,5,80,688,75,9,20,22,4,4 servings,"Recipe for Tempura: Mix ingredients, cook for 108 minutes.",
837,Bulgogi,102,Chef Kim,107,29,136,2025-07-19,A delicious Korean dish featuring bulgogi.,https://example.com/bulgogi.jpg,Dessert,"Korean, bulgogi",2 cups vegetables,"onion, vegetables",4.2,120,504,38,15,112,1773,88,10,16,20,5,5 servings,"Recipe for Bulgogi: Mix ingredients, cook for 107 minutes.",
838,Sushi,105,Chef Park,26,24,50,2025-03-22,A delicious Japanese dish featuring sushi.,https://example.com/sushi.jpg,Main Dish,"Japanese, sushi",5 cups chicken,"tomato, vegetables",4.5,413,434,40,15,70,775,82,3,29,16,2,2 servings,"Recipe for Sushi: Mix ingredients, cook for 26 minutes.",
839,Green Curry,109,Chef Chen,66,35,101,2025-07-05,A delicious Vietnamese dish featuring green curry.,https://example.com/green-curry.jpg,Soup,"Vietnamese, green curry",5 cups chicken,"onion, beef",4.7,485,675,39,10,52,1004,89,6,24,19,8,8 servings,"Recipe for Green Curry: Mix ingredients, cook for 66 minutes.",
840,Satay,119,Chef Gupta,70,28,98,2025-01-22,A delicious Vietnamese dish featuring satay.,https://example.com/satay.jpg,Soup,"Vietnamese, satay",5 cups rice,"tomato, beef",4.1,429,273,37,8,101,958,92,3,11,25,7,7 servings,"Recipe for Satay: Mix ingredients, cook for 70 minutes.",
841,Rogan Josh,105,Chef Park,112,42,154,2025-09-25,A delicious Indian dish featuring rogan josh.,https://example.com/rogan-josh.jpg,Snack,"Indian, rogan josh",5 cups rice,"ginger, beef",4.1,101,684,34,11,149,798,75,8,10,17,4,4 servings,"Recipe for Rogan Josh: Mix ingredients, cook for 112 minutes.",
842,Tempura,116,Chef Singh,88,47,135,2025-05-28,A delicious Japanese dish featuring tempura.,https://example.com/tempura.jpg,Main Dish,"Japanese, tempura",4 cups vegetables,"tomato, chicken",4.9,262,599,35,5,79,1288,83,14,10,31,6,6 servings,"Recipe for Tempura: Mix ingredients, cook for 88 minutes.",
843,Kimchi Jjigae,103,Chef Li,66,6,72,2025-04-05,A delicious Korean dish featuring kimchi jjigae.,https://example.com/kimchi-jjigae.jpg,Soup,"Korean, kimchi jjigae",5 cups spices,"tomato, vegetables",4.3,126,226,10,17,43,476,88,5,9,21,7,7 servings,"Recipe for Kimchi Jjigae: Mix ingredients, cook for 66 minutes.",
844,Samgyetang,109,Chef Chen,34,11,45,2025-05-18,A delicious Korean dish featuring samgyetang.,https://example.com/samgyetang.jpg,Main Dish,"Korean, samgyetang",1 cups vegetables,"garlic, tofu",4.8,66,202,15,12,84,1758,36,10,9,26,5,5 servings,"Recipe for Samgyetang: Mix ingredients, cook for 34 minutes.",
845,Banh Mi,113,Chef Patel,44,41,85,2025-09-18,A delicious Japanese dish featuring banh mi.,https://example.com/banh-mi.jpg,Breakfast,"Japanese, banh mi",3 cups chicken,"tomato, tofu",4.3,131,511,30,5,85,1624,61,12,27,36,2,2 servings,"Recipe for Banh Mi: Mix ingredients, cook for 44 minutes.",
846,Butter Chicken,110,Chef Kumar,104,40,144,2025-02-09,A delicious Indian dish featuring butter chicken.,https://example.com/butter-chicken.jpg,Side Dish,"Indian, butter chicken",5 cups vegetables,"onion, chicken",4.4,365,622,25,9,42,1659,55,6,19,10,4,4 servings,"Recipe for Butter Chicken: Mix ingredients, cook for 104 minutes.",
847,Sweet and Sour Pork,107,Chef Sharma,38,5,43,2025-04-03,A delicious Chinese dish featuring sweet and sour pork.,https://example.com/sweet-and-sour-pork.jpg,Main Dish,"Chinese, sweet and sour pork",1 cups chicken,"garlic, tofu",5.0,442,681,16,12,27,1254,50,7,23,29,2,2 servings,"Recipe for Sweet and Sour Pork: Mix ingredients, cook for 38 minutes.",
848,Tom Yum,104,Chef Ahmed,37,11,48,2025-10-18,A delicious Japanese dish featuring tom yum.,https://example.com/tom-yum.jpg,Breakfast,"Japanese, tom yum",3 cups spices,"garlic, chicken",4.7,286,367,36,12,101,597,80,3,25,17,8,8 servings,"Recipe for Tom Yum: Mix ingredients, cook for 37 minutes.",
849,Kimbap,114,Chef Yoon,20,26,46,2024-12-21,A delicious Korean dish featuring kimbap.,https://example.com/kimbap.jpg,Snack,"Korean, kimbap",1 cups vegetables,"garlic, vegetables",4.9,349,312,35,8,98,452,73,3,13,35,6,6 servings,"Recipe for Kimbap: Mix ingredients, cook for 20 minutes.",
850,Nasi Goreng,105,Chef Park,81,41,122,2024-12-09,A delicious Vietnamese dish featuring nasi goreng.,https://example.com/nasi-goreng.jpg,Breakfast,"Vietnamese, nasi goreng",1 cups rice,"ginger, chicken",4.4,385,560,28,5,55,1029,43,8,14,31,2,2 servings,"Recipe for Nasi Goreng: Mix ingredients, cook for 81 minutes.",
851,Tempura,102,Chef Kim,111,47,158,2025-06-24,A delicious Vietnamese dish featuring tempura.,https://example.com/tempura.jpg,Appetizer,"Vietnamese, tempura",4 cups spices,"tomato, chicken",4.6,235,416,21,12,45,441,73,9,9,14,5,5 servings,"Recipe for Tempura: Mix ingredients, cook for 111 minutes.",
852,Nasi Goreng,112,Chef Liu,106,22,128,2025-04-05,A delicious Thai dish featuring nasi goreng.,https://example.com/nasi-goreng.jpg,Soup,"Thai, nasi goreng",3 cups rice,"ginger, beef",4.3,266,294,43,7,72,1827,93,10,20,27,3,3 servings,"Recipe for Nasi Goreng: Mix ingredients, cook for 106 minutes.",
853,Tteokbokki,116,Chef Singh,17,32,49,2025-07-15,A delicious Korean dish featuring tteokbokki.,https://example.com/tteokbokki.jpg,Snack,"Korean, tteokbokki",1 cups vegetables,"ginger, beef",4.2,235,434,26,6,119,1643,70,6,22,21,6,6 servings,"Recipe for Tteokbokki: Mix ingredients, cook for 17 minutes.",
854,Rajma,117,Chef Han,11,41,52,2025-05-24,A delicious Indian dish featuring rajma.,https://example.com/rajma.jpg,Side Dish,"Indian, rajma",4 cups rice,"tomato, chicken",4.2,378,571,17,9,87,987,88,15,28,38,8,8 servings,"Recipe for Rajma: Mix ingredients, cook for 11 minutes.",
855,Banh Mi,112,Chef Liu,50,48,98,2025-04-09,A delicious Japanese dish featuring banh mi.,https://example.com/banh-mi.jpg,Appetizer,"Japanese, banh mi",4 cups spices,"ginger, beef",4.6,180,432,25,20,49,1358,85,13,27,27,8,8 servings,"Recipe for Banh Mi: Mix ingredients, cook for 50 minutes.",
856,Sushi,118,Chef Wu,110,53,163,2025-01-02,A delicious Vietnamese dish featuring sushi.,https://example.com/sushi.jpg,Side Dish,"Vietnamese, sushi",4 cups spices,"ginger, chicken",4.6,201,316,20,16,60,1507,59,13,19,24,2,2 servings,"Recipe for Sushi: Mix ingredients, cook for 110 minutes.",
857,Chow Mein,112,Chef Liu,68,56,124,2024-11-09,A delicious Chinese dish featuring chow mein.,https://example.com/chow-mein.jpg,Main Dish,"Chinese, chow mein",5 cups rice,"tomato, beef",4.5,325,557,33,14,47,1603,62,3,11,29,5,5 servings,"Recipe for Chow Mein: Mix ingredients, cook for 68 minutes.",
858,Green Curry,112,Chef Liu,114,9,123,2025-04-03,A delicious Thai dish featuring green curry.,https://example.com/green-curry.jpg,Appetizer,"Thai, green curry",1 cups vegetables,"onion, chicken",4.5,441,670,45,5,59,646,90,13,30,11,6,6 servings,"Recipe for Green Curry: Mix ingredients, cook for 114 minutes.",
859,Satay,106,Chef Wang,19,38,57,2025-04-19,A delicious Thai dish featuring satay.,https://example.com/satay.jpg,Dessert,"Thai, satay",2 cups chicken,"onion, beef",4.5,120,774,21,12,62,536,55,11,21,39,7,7 servings,"Recipe for Satay: Mix ingredients, cook for 19 minutes.",
860,Ramen,112,Chef Liu,13,28,41,2025-02-07,A delicious Japanese dish featuring ramen.,https://example.com/ramen.jpg,Appetizer,"Japanese, ramen",4 cups spices,"ginger, beef",4.2,257,738,33,13,122,1657,90,7,7,36,7,7 servings,"Recipe for Ramen: Mix ingredients, cook for 13 minutes.",
861,Beijing Duck,113,Chef Patel,107,23,130,2025-02-24,A delicious Chinese dish featuring beijing duck.,https://example.com/beijing-duck.jpg,Main Dish,"Chinese, beijing duck",3 cups spices,"ginger, beef",4.8,87,348,45,5,87,1586,35,7,6,30,3,3 servings,"Recipe for Beijing Duck: Mix ingredients, cook for 107 minutes.",
862,Bibimbap,117,Chef Han,61,52,113,2025-05-26,A delicious Korean dish featuring bibimbap.,https://example.com/bibimbap.jpg,Soup,"Korean, bibimbap",2 cups spices,"ginger, tofu",4.3,442,728,45,11,84,1424,64,15,30,15,4,4 servings,"Recipe for Bibimbap: Mix ingredients, cook for 61 minutes.",
863,Pad Thai,107,Chef Sharma,50,29,79,2025-02-24,A delicious Thai dish featuring pad thai.,https://example.com/pad-thai.jpg,Soup,"Thai, pad thai",1 cups spices,"garlic, tofu",4.2,262,544,29,6,64,597,42,8,10,17,3,3 servings,"Recipe for Pad Thai: Mix ingredients, cook for 50 minutes.",
864,Satay,104,Chef Ahmed,113,32,145,2025-07-25,A delicious Thai dish featuring satay.,https://example.com/satay.jpg,Main Dish,"Thai, satay",2 cups spices,"ginger, vegetables",4.6,184,402,34,16,96,900,60,6,15,35,2,2 servings,"Recipe for Satay: Mix ingredients, cook for 113 minutes.",
865,Kimbap,117,Chef Han,66,53,119,2025-01-19,A delicious Korean dish featuring kimbap.,https://example.com/kimbap.jpg,Side Dish,"Korean, kimbap",4 cups rice,"tomato, vegetables",4.1,469,642,23,14,109,1871,80,4,13,16,6,6 servings,"Recipe for Kimbap: Mix ingredients, cook for 66 minutes.",
866,Banh Mi,110,Chef Kumar,53,54,107,2025-04-16,A delicious Thai dish featuring banh mi.,https://example.com/banh-mi.jpg,Appetizer,"Thai, banh mi",4 cups spices,"tomato, beef",4.9,162,687,23,12,94,492,38,11,23,25,6,6 servings,"Recipe for Banh Mi: Mix ingredients, cook for 53 minutes.",
867,Kimchi,108,Chef Lee,17,55,72,2025-01-19,A delicious Korean dish featuring kimchi.,https://example.com/kimchi.jpg,Main Dish,"Korean, kimchi",4 cups chicken,"garlic, vegetables",4.8,92,682,11,18,68,1689,78,9,23,24,5,5 servings,"Recipe for Kimchi: Mix ingredients, cook for 17 minutes.",
868,Chow Mein,115,Chef Zhang,70,59,129,2025-07-12,A delicious Chinese dish featuring chow mein.,https://example.com/chow-mein.jpg,Appetizer,"Chinese, chow mein",3 cups chicken,"onion, tofu",4.1,189,607,46,14,117,1216,54,7,13,26,3,3 servings,"Recipe for Chow Mein: Mix ingredients, cook for 70 minutes.",
869,Green Curry,107,Chef Sharma,49,40,89,2025-06-28,A delicious Japanese dish featuring green curry.,https://example.com/green-curry.jpg,Side Dish,"Japanese, green curry",1 cups vegetables,"garlic, vegetables",4.3,346,509,43,8,41,1007,58,9,26,39,5,5 servings,"Recipe for Green Curry: Mix ingredients, cook for 49 minutes.",
870,Hot Pot,101,Chef Raj,86,23,109,2025-02-07,A delicious Chinese dish featuring hot pot.,https://example.com/hot-pot.jpg,Appetizer,"Chinese, hot pot",5 cups vegetables,"ginger, beef",4.1,246,529,22,18,121,1255,57,15,14,10,4,4 servings,"Recipe for Hot Pot: Mix ingredients, cook for 86 minutes.",
871,Ramen,113,Chef Patel,39,45,84,2024-10-18,A delicious Vietnamese dish featuring ramen.,https://example.com/ramen.jpg,Snack,"Vietnamese, ramen",2 cups spices,"ginger, chicken",4.9,303,794,23,8,135,1260,81,14,24,33,3,3 servings,"Recipe for Ramen: Mix ingredients, cook for 39 minutes.",
872,Kimchi,102,Chef Kim,57,13,70,2025-01-08,A delicious Korean dish featuring kimchi.,https://example.com/kimchi.jpg,Appetizer,"Korean, kimchi",5 cups vegetables,"onion, chicken",4.1,324,292,49,10,61,488,81,15,20,39,3,3 servings,"Recipe for Kimchi: Mix ingredients, cook for 57 minutes.",
873,Green Curry,119,Chef Gupta,111,54,165,2025-03-13,A delicious Japanese dish featuring green curry.,https://example.com/green-curry.jpg,Soup,"Japanese, green curry",1 cups chicken,"garlic, beef",4.4,278,730,35,19,71,969,44,9,29,37,4,4 servings,"Recipe for Green Curry: Mix ingredients, cook for 111 minutes.",
874,Ramen,106,Chef Wang,64,55,119,2025-10-12,A delicious Thai dish featuring ramen.,https://example.com/ramen.jpg,Side Dish,"Thai, ramen",2 cups vegetables,"ginger, tofu",4.7,136,280,25,14,128,1859,62,4,27,23,5,5 servings,"Recipe for Ramen: Mix ingredients, cook for 64 minutes.",
875,Biryani,109,Chef Chen,24,18,42,2025-06-16,A delicious Indian dish featuring biryani.,https://example.com/biryani.jpg,Main Dish,"Indian, biryani",1 cups chicken,"onion, tofu",4.2,152,400,35,10,82,724,85,6,24,40,2,2 servings,"Recipe for Biryani: Mix ingredients, cook for 24 minutes.",
876,Pho,114,Chef Yoon,110,16,126,2024-11-17,A delicious Vietnamese dish featuring pho.,https://example.com/pho.jpg,Appetizer,"Vietnamese, pho",5 cups chicken,"onion, tofu",4.5,238,407,26,10,29,1910,88,12,18,11,8,8 servings,"Recipe for Pho: Mix ingredients, cook for 110 minutes.",
877,Tempura,113,Chef Patel,49,24,73,2025-02-25,A delicious Japanese dish featuring tempura.,https://example.com/tempura.jpg,Appetizer,"Japanese, tempura",1 cups vegetables,"tomato, beef",4.5,405,260,13,16,113,1109,46,9,20,24,3,3 servings,"Recipe for Tempura: Mix ingredients, cook for 49 minutes.",
